,SiO2,TiO2,Al2O3,Cr2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,ZnO,Li2O,ZrO2,V2O5,换算系数,Si,Ti,Al,Cr,Fe,Mn,Mg,Ca,Na,K,P,Ni,Zn,Li,Zr,V,Fe_projected,Mg_projected,Ca_projected
251,51.94,0.57,5.14,1.29,3.13,0.1,15.88,20.74,1.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.177675632645556,1.8825370297689894,0.015542166288210943,0.2195638001902364,0.036965853661946164,0.09487395927538265,0.003069872749969066,0.8580163022630863,0.8054102862326592,0.11243787250860447,0.0,0.0,0.0014577703319268171,0.0,0.0,0.0,0.0,0.053957760176806854,0.48798045553175323,0.45806178429143996
252,51.71,0.63,5.33,1.29,2.88,0.07,16.01,20.79,1.59,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.177867076300744,1.8743655695539747,0.01717969395942489,0.22769998757702536,0.03696910340127193,0.08730384137500895,0.0021490998398727337,0.8651164125539628,0.8074229455265521,0.11174495865621707,0.0,0.0,0.00204105788225047,0.0,0.0,0.0,0.0,0.04960887504183316,0.49158721232756436,0.45880391263060255
253,51.48,0.69,5.52,1.28,2.89,0.08,15.9,20.63,1.62,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.1827112402352675,1.8701791629464501,0.01885770682730025,0.23634139303246748,0.036764113027931526,0.0878018412710863,0.0024615771630999536,0.8610834835187762,0.8029911173217819,0.11410659467806229,0.0,0.0,0.0008766847481264129,0.0,0.0,0.0,0.0,0.05011874077446543,0.4915206705336247,0.4583605886919099
254,52.8,0.0,4.6,0.75,2.6,0.0,15.9,21.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19040247006807,1.9248914072132566,0.0,0.19764515858949425,0.021617378264888278,0.07926961781327574,0.0,0.8641176874276079,0.8319912372710717,0.09188967555991709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464941752710292,0.48672306594681564,0.4686275165260815
255,55.23,0.33,1.85,0.69,3.68,0.1,18.53,17.83,1.54,0.06,0.0,0.07,0.0,0.0,0.0,0.0,2.1648620362342004,1.990002667330441,0.008945150841511127,0.0785608875534925,0.01965609096713049,0.11088876306082426,0.0030518094030395995,0.9953079975044595,0.6883301550734844,0.10758466966134754,0.0027579324204905146,0.0,0.002028869792432845,0.0,0.0,0.0,0.0,0.061792755569427066,0.5546353129789509,0.38357193145162205
256,55.04,0.04,0.89,0.81,2.95,0.11,20.12,19.39,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1620344105943663,1.980566449064027,0.0010828445054000457,0.037744792032659916,0.023044402852593765,0.08877570167659626,0.003352605624221215,1.0793006237881761,0.747576496984945,0.053024384918654285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634227070595746,0.5634113922626008,0.39024633703144174
257,54.55,0.32,1.85,0.71,4.45,0.13,18.88,17.15,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176702355349445,1.9762514102876392,0.008721526998207257,0.07899056203761264,0.020336454247321924,0.13482441792362665,0.003989050935272536,1.0196541402589698,0.6656997591569267,0.11379246545221941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407209317859238,0.5601946416707978,0.36573326515060983
258,52.36,0.2,5.6,1.38,3.36,0.0,16.13,19.54,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175651032518,1.89599534082257,0.005448321624035561,0.2389910803774223,0.0395081015714932,0.10175084167446803,0.0,0.870713853575708,0.7581044131355407,0.09758958759539893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05879617357169961,0.5031372912855899,0.4380665351427105
259,51.91,0.3,5.32,1.05,3.33,0.09,16.48,19.34,1.38,0.04,0.0,0.048,0.0,0.0,0.0,0.0,2.191826859550503,1.8936759529195712,0.008233244323109635,0.2287295656648001,0.030284010060307363,0.10159210848927087,0.0027808395810302844,0.8962213836193005,0.755923666810042,0.09760785666230033,0.0018615228914914833,0.0,0.0014085536504367824,0.0,0.0,0.0,0.0,0.05792892508014966,0.5110351793948,0.4310358955250503
260,51.93,0.49,5.94,1.27,3.25,0.05,16.46,19.16,1.57,0.04,0.0,0.048,0.0,0.0,0.0,0.0,2.1714477654049222,1.8767918122843004,0.01332259944967648,0.25301149925960903,0.03628866118027293,0.09822957014595508,0.0015305466578829966,0.8868109919254917,0.7419251954483711,0.11001413400731652,0.001844214886484355,0.0,0.001395457247622721,0.0,0.0,0.0,0.0,0.056879859787739795,0.5135081503868875,0.42961198982537274
261,51.93,0.68,5.94,1.25,3.49,0.06,16.08,18.95,1.59,0.04,0.0,0.06,0.0,0.0,0.0,0.0,2.175261989354427,1.8800884627461247,0.01852098106505992,0.2534559228075069,0.035779924687879175,0.10566873145769935,0.0018398821399448191,0.867859586860341,0.7350823813375607,0.11161129332086223,0.0018474543144365856,0.0,0.0017473855213579184,0.0,0.0,0.0,0.0,0.06184482602092954,0.5079328995395338,0.4302222744395366
262,52.18,0.51,6.08,0.91,3.54,0.08,16.37,18.78,1.69,0.04,0.0,0.07,0.0,0.0,0.0,0.0,2.1686874370920135,1.8834297632851433,0.013848752180766631,0.25864552648651795,0.02596905786278918,0.10685865941909872,0.002445761661296095,0.8808409424671562,0.7262861791570164,0.11827231936639407,0.00184187053418293,0.0,0.0020324548893648716,0.0,0.0,0.0,0.0,0.062345125963679714,0.5139137980077084,0.4237410760286118
263,52.25,0.27,5.4,1.24,3.12,0.09,16.45,19.57,1.39,0.04,0.0,0.06,0.0,0.0,0.0,0.0,2.177961811720612,1.8940216810479165,0.007363046255112568,0.23070045377634743,0.03553773821175952,0.09458327560503743,0.0027632485593534414,0.8889309200775124,0.7600747660426266,0.0976932384043,0.00184974727891766,0.0,0.0017495542856428628,0.0,0.0,0.0,0.0,0.05424631474579478,0.5098282563098867,0.43592542894431857
264,49.95,0.73,6.15,0.17,8.4,0.27,12.18,21.08,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2376395744618325,1.8602615838817727,0.02045297551314265,0.2699415134110823,0.005005608664554823,0.2616248040960887,0.008516890834186601,0.6762219635010202,0.841154880426118,0.07726331847860209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14706271036162238,0.38011317429211927,0.4728241153462584
265,50.46,0.43,6.75,0.48,2.5,0.1,14.93,22.21,1.97,1e-07,0.0,0.11,1e-07,0.0,0.0,1e-07,2.194192220997426,1.842766497537242,0.011813718838400966,0.2905245734409444,0.013859059090839,0.07635266066050839,0.0030931562104366214,0.8128049290266863,0.8690373812499389,0.13948912258950671,4.6588294941290426e-09,0.0,0.0032314189512895205,2.6959321542191523e-09,0.0,0.0,2.412830892303508e-09,0.04342673134812332,0.46229510518589073,0.4942781634659859
266,51.85,0.55,6.48,1.04,2.35,0.06,15.12,20.57,1.88,0.0,0.0,0.02,1e-07,0.0,0.0,0.069,2.1747548265368546,1.8767544522732873,0.014976712635012462,0.2764329049119512,0.029761956715266612,0.07113570851235466,0.0018394531710138756,0.8158568126547548,0.7977371610796421,0.13193730170512566,0.0,0.0,0.000582326039344737,2.67205006393598e-09,0.0,0.0,0.0016501051043402186,0.04222381148855183,0.4842657081738657,0.47351048033758253
267,52.15,0.46,5.89,1.01,2.17,0.044,15.52,21.0,1.65,1e-07,0.0,1e-07,1e-07,0.0,0.0,0.063,2.1743622092737813,1.8872724267035217,0.012523716474875598,0.25121849787900175,0.02889822067868752,0.06567515720344226,0.0013486887972150835,0.8372891397362318,0.814266212435569,0.11577513094540681,4.616725323581467e-09,0.0,2.9111045483770437e-09,2.671567667957318e-09,0.0,0.0,0.001506345708190131,0.038244811540959614,0.4875810994301816,0.4741740890288587
268,52.43,0.6,7.6,0.51,3.14,1e-07,14.85,19.31,1.81,1e-07,0.0,1e-07,1e-07,0.0,0.0,1e-07,2.158528444086661,1.88358847466777,0.016216328384799306,0.3217924101856358,0.014485910249875937,0.09434022763810639,3.042880928269677e-09,0.79530933392931,0.7432848450400952,0.12607697964718706,4.583106203273339e-09,0.0,2.889905805289269e-09,2.6521132389962534e-09,0.0,0.0,2.373613424552484e-09,0.05777343367643413,0.4870430378043157,0.4551835285192502
269,51.36,0.86,6.12,1.18,2.77,0.09,14.93,20.88,1.64,1e-07,0.0,0.06,1e-07,0.0,0.0,0.084,2.1844289892714377,1.8672881328991735,0.023522305525241802,0.26223688765761133,0.033918588941835214,0.0842223191955053,0.002771453670643379,0.8091882892472847,0.8133615795421939,0.11560622625829443,4.638099664040422e-09,0.0,0.0017547493621309681,2.6839363910005502e-09,0.0,0.0,0.0020177596408429955,0.04934596414705949,0.4741044498754182,0.4765495859775223
270,51.18,0.64,6.62,0.93,2.67,0.09,14.75,21.09,1.81,1e-07,0.0,0.1,1e-07,0.0,0.0,0.07,2.185179428005446,1.8613831387467126,0.017510985211588125,0.283758919043852,0.02674163088177519,0.08120969145335089,0.0027724057758361665,0.7997071398144187,0.8218241727737726,0.1276336306917036,4.639693036796955e-09,0.0,0.0029255869812100975,2.6848584305071275e-09,0.0,0.0,0.0016820440183242657,0.04769350785621275,0.4696587078811593,0.48264778426262783
271,52.33,0.23,5.76,1.16,2.35,0.08,15.35,20.6,1.77,1e-07,0.0,0.07,1e-07,0.0,0.0,0.05,2.179460046393601,1.8982265237717348,0.006276539293439283,0.24624976445879504,0.033267850355178034,0.07128961512478374,0.0024579105926595163,0.8300593418058202,0.80062908065175,0.12448631854128706,4.627549331479593e-09,0.0,0.0020425507851918826,2.6778312135467952e-09,0.0,0.0,0.0011983153704941258,0.04188633081661269,0.4877027338054919,0.47041093537789547
272,50.64,0.71,7.16,0.83,2.77,0.07,14.65,20.71,2.35,1e-07,0.0,0.04,1e-07,0.0,0.0,1e-07,2.188742293858578,1.8447465965580678,0.01945792310323158,0.30740581653463483,0.02390509976251728,0.08438862193068679,0.0021598314077294007,0.7955804536777532,0.8083323449152262,0.16598236089412713,4.647257909355227e-09,0.0,0.0011721428232520635,2.6892360071490963e-09,0.0,0.0,2.4068379111801687e-09,0.04998433390200648,0.4712312884455107,0.47878437765248283
273,52.0,0.4,5.6,1.4,2.4,0.1,15.0,21.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179201489246439,1.8860322793604651,0.010914425539329815,0.23938109121862822,0.040146090637414734,0.07279777816089658,0.003072023752409094,0.8110366797016818,0.8471671534777603,0.10548436464719681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04205529196736463,0.4685360628137629,0.4894086452188724
274,50.4,0.4,6.0,1.3,2.5,0.1,16.7,21.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19005872813873,1.8371079989047148,0.010968803496594152,0.25775757645391534,0.03746424210410423,0.07620882495889462,0.00308732921907993,0.9074528771317185,0.8318606721000579,0.08480792790120449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419762521477419,0.4998301811269308,0.4581935667253273
275,51.3,0.7,5.7,0.8,2.3,0.1,15.1,22.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18364078365611,1.864433736690219,0.019139154179669153,0.24415210951146687,0.02298735601819721,0.0699066561217228,0.0030782818326911343,0.8181067842697315,0.8917269815739948,0.09865263233517445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039279130405164175,0.4596775879070379,0.5010432816877979
276,53.1,0.6,5.7,1.0,2.3,0.1,14.8,21.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163519249023621,1.912069505902739,0.01625382269347239,0.2419023277873388,0.028469418826673257,0.06926248918148109,0.003049916473805801,0.7944641942623458,0.8256381748150843,0.09076189630768533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409991298462691,0.4702738963571993,0.4887269737965317
277,51.9,0.4,5.3,0.7,2.5,0.1,15.6,22.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175186921082972,1.8789374898757762,0.01089431876833643,0.22613973620258637,0.02003606635688215,0.07569132151199029,0.003066364409381525,0.8419242747343778,0.8882747025126175,0.08423203140841172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04191357667960542,0.46621008779600354,0.491876335524391
278,52.2,0.4,5.8,0.8,2.4,0.1,17.5,19.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158122101081587,1.874972515960569,0.010808850440526326,0.24553218815942104,0.02271871886603991,0.07209360618278228,0.0030423081058990197,0.937056787637152,0.7581540630081364,0.11142828345129772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079297480648847,0.5302180866555196,0.4289889385379919
279,51.8,0.2,4.0,1.4,2.1,1e-07,15.2,23.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2117479688799047,1.9068379539633349,0.0055387165063041505,0.1735401852807426,0.0407456744426487,0.0646493894361088,3.117904575721985e-09,0.834124879093255,0.9229256642079597,0.06423586724081237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03548849526440137,0.4578826974209094,0.5066288073146892
280,49.9,0.7,6.7,1.0,2.6,0.1,15.2,22.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1987545830250976,1.8261047832656887,0.019271623466068595,0.2889721497124953,0.02893307519656156,0.07957187678672198,0.003099587779332503,0.8292246343286394,0.8743732225593323,0.09224005543774712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04462383769981507,0.4650284370965642,0.4903477252036208
281,51.4,0.5,5.7,1.2,2.4,1e-07,15.2,22.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1849776119339253,1.869211744643306,0.013679193713979373,0.24430157981195136,0.034502143369858476,0.07299073365404794,3.080166361608082e-09,0.8240288730993365,0.8766873454092287,0.08461116653986835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115151804814946,0.46458005483635817,0.4942684271154924
282,51.1,0.3,6.5,1.1,3.2,1e-07,16.8,19.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1928439501087733,1.8649921916441974,0.008237064859858912,0.27959249650755746,0.03174082789043484,0.09767135237943426,3.0912555508532548e-09,0.9140476965518903,0.742979029763837,0.06368683721696422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055662768179506515,0.5209145138128832,0.42342271800761033
283,51.4,0.5,5.8,1.0,2.3,0.1,14.7,23.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1844182896041673,1.8687332537598689,0.013675692040344127,0.24852393765541383,0.028744426104575557,0.06993154704762519,0.003079377884043824,0.7967186596164464,0.9037306617475377,0.0916386329278738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039500848826031415,0.4500266998091008,0.5104724513648679
284,51.6,0.4,6.1,1.4,3.1,1e-07,15.6,19.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186559060481203,1.8778431090463208,0.010951275579947177,0.2616347800377669,0.040281634653477345,0.09434793563125285,3.08239573210201e-09,0.8463259563196399,0.7759424595391325,0.10584050827635427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549615734170065,0.49301986176761503,0.4520185648153785
285,52.0,0.2,4.8,1.0,2.4,1e-07,15.3,22.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2028518264387156,1.9065009233029846,0.00551643855616031,0.2074106016517587,0.028986990195852536,0.0735878345227565,3.1053636697896944e-09,0.8362354343120372,0.876002563075474,0.07108610698932558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120661332580279,0.46826259278461113,0.490530793889586
286,50.5,0.5,6.8,1.1,3.3,1e-07,15.2,19.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207944220446122,1.8557858817390804,0.013822977652576987,0.2945109445764205,0.031959400252527935,0.10141718066188134,3.112542425597533e-09,0.8326903570559016,0.7835313940987896,0.10687565808829673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590445283832864,0.4847877756096559,0.45616769600705775
287,46.8,1.6,8.7,1e-07,7.7,1e-07,11.6,21.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259991236244769,1.7603580023676446,0.045276228360253315,0.3856829461907137,2.9738878948407696e-09,0.24221831355554704,3.1859131852837993e-09,0.6504540080498045,0.8664837915591512,0.10210199689377272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13769006158289526,0.369753430739992,0.4925565076771128
288,51.3,0.4,5.1,0.7,2.3,0.1,15.8,23.1,1.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.193748550764419,1.8730639391211275,0.010987283795226543,0.21946307062443798,0.02020704110869988,0.07023024423414849,0.0030925307678142853,0.859994717697445,0.9036787189517642,0.07079234395870788,0.0,0.0,2.9370595924120647e-09,0.0,0.0,0.0,0.0,0.03829549226943035,0.46894214056171224,0.49276236716885746
289,47.97,1.48,9.57,0.0,8.26,0.12,12.14,17.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2363575213522533,1.7854978995600683,0.0414425484455185,0.4198146603897854,0.0,0.25711699134749755,0.0037831160404622473,0.6736150334759913,0.7006937184613851,0.16237650815762525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15760263217974776,0.41289959794288167,0.42949776987737065
290,51.4,0.7,7.52,0.67,2.93,0.11,14.59,19.89,2.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.177622175015791,1.8629192915768462,0.01908640233532904,0.3212216431333918,0.019198848038484102,0.08880954530366167,0.0033767771297311283,0.7882966339192237,0.7723827070111469,0.1426520488336659,0.0,0.0,0.0011661876372386823,0.0,0.0,0.0,0.0,0.053840644847522316,0.4779035739482872,0.4682557812041905
291,51.71,0.8,7.16,0.62,2.97,0.68,14.72,19.91,2.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.1647148060117885,1.8630461631221742,0.021683739370305277,0.30403118922399014,0.017660793606475583,0.08948837723198892,0.02075089259607844,0.7906064396708398,0.7685766319113845,0.1536819327565366,0.0,0.0,0.0017389129807838498,0.0,0.0,0.0,0.0,0.05427908471172491,0.4795415364531689,0.4661793788351062
292,52.49,0.25,5.07,1.68,2.38,0.03,15.07,19.76,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1991942046271418,1.9212706389640777,0.006884098806195273,0.21871369113976422,0.04861728498475019,0.07285343531836476,0.0009300622543780292,0.822296959699559,0.7749358468433104,0.1433555123141432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043622558818982284,0.49236796225753404,0.4640094789234837
293,51.69,0.62,7.14,0.7,3.08,0.04,15.48,18.68,1.67,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.182962186075588,1.8780239901177895,0.01694655425238671,0.30573760057630417,0.020107685822696533,0.09358503887746802,0.001230930085047627,0.8384342655927477,0.727173950744369,0.11764192686791008,0.0,0.0,0.002045832927559728,0.0,0.0,0.0,0.0,0.05640394124273643,0.5053264669185943,0.4382695918386692
294,51.28,0.65,7.55,0.64,3.38,0.08,15.43,18.35,1.56,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.1883070585607123,1.867689462293716,0.017810049309014753,0.324085530304012,0.01842918260504189,0.10295192163486454,0.0024678879101858973,0.8377723777687522,0.7160767252989474,0.11016212502556468,0.0,0.0,0.0008789323054252312,0.0,0.0,0.0,0.0,0.06213897752347594,0.5056566028616216,0.4322044196149024
295,51.09,0.7,7.81,0.61,3.2,0.3,15.12,19.03,1.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.1808233949659743,1.8544058593747255,0.019114460357806073,0.3340996030695526,0.01750524407594292,0.09713594543582092,0.00922293046632635,0.8181334292349526,0.7400729212725804,0.11963792282434309,0.0,0.0,0.0011679019948406654,0.0,0.0,0.0,0.0,0.05868027759205213,0.49423821963584336,0.4470815027721045
296,52.8,0.33,6.21,0.7,2.37,0.12,14.95,20.93,1.56,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.168578245768929,1.9057126204849866,0.00896050611787074,0.2641624752346541,0.019975192573650068,0.07153736488046826,0.003668457779329144,0.8043927345733793,0.8093932037010482,0.10916895181759456,0.0,0.0,0.0008710082388082777,0.0,0.0,0.0,0.0,0.042447265012328234,0.477292833409216,0.4802599015784557
297,50.81,0.52,3.27,0.03,8.53,0.5,14.2,20.51,0.49,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2.2608532421810805,1.9119210631163677,0.014720386726778464,0.1450188821375677,0.0008925066585796658,0.26842990584884774,0.015935641782011366,0.7965491276044894,0.8269005117451711,0.03574932922434869,0.00432033105358665,0.0,0.0,0.0,0.0,0.0,0.0,0.141885304764835,0.42103585803128407,0.43707883720388097
298,50.04,0.48,2.64,0.0,8.42,0.424,13.58,21.28,0.95,0.18,0.78,0.0,0.0,0.0,0.0,0.0,2.272983537604772,1.8930495518157013,0.013660954085648162,0.11770763815409327,0.0,0.2663899753164103,0.013585928640123254,0.7658573948162167,0.8625477411457378,0.06968179681896616,0.008687022384815732,0.02498083257831273,0.0,0.0,0.0,0.0,0.0,0.14059038559408382,0.40419008380252486,0.45521953060339126
299,51.16,0.31,1.51,0.0,9.26,0.388,14.82,21.15,0.54,0.05,0.04,0.0,0.0,0.0,0.0,0.0,2.268389457275585,1.9315081576189426,0.008804867360613929,0.06718912661925153,0.0,0.292373564589554,0.012407278422021328,0.8340991404531602,0.8555457143102986,0.039528544683634766,0.0024081845716604757,0.0012784790837311228,0.0,0.0,0.0,0.0,0.0,0.14751304111744484,0.4208331932280599,0.4316537656544953
300,45.32,0.59,3.66,0.0,9.18,0.396,12.2,21.76,0.66,0.18,0.0,0.0,0.0,0.0,0.0,0.0,2.431412146401859,1.8339896222713954,0.017961975413223526,0.17455974373681193,0.0,0.3106781847331589,0.013573159422799614,0.7359872019179902,0.9434800061648171,0.051784759398655206,0.009292514174899616,0.0,0.0,0.0,0.0,0.0,0.0,0.15610828528139006,0.36981579565732203,0.474075919061288
301,50.25,0.87,4.29,0.08,10.14,0.28,13.85,17.85,0.67,0.19,0.0,0.0,0.0,0.0,0.0,0.0,2.2708833191211295,1.8992375012205909,0.024737600796786864,0.1910981755221147,0.0023905764960581405,0.32051050687445376,0.008963549760405943,0.7803625935348264,0.7228501390286955,0.04909859540833395,0.009161162070874562,0.0,0.0,0.0,0.0,0.0,0.0,0.17574514594288262,0.4278952949984417,0.3963595590586756
302,49.04,1.6,4.86,0.0,8.3,0.22,13.16,19.26,0.64,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2.293579879469844,1.8720296471414735,0.04594913675767546,0.21865256062188607,0.0,0.26497289961026266,0.0071131789261367935,0.7488961694577001,0.7877445027121492,0.04736889887734805,0.0073047822479001346,0.0,0.0,0.0,0.0,0.0,0.0,0.14707532389892694,0.41568079925027523,0.4372438768507978
303,51.3,0.73,4.43,0.09,8.06,0.19,13.98,19.31,0.54,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.243651307957567,1.9156718555701808,0.020507925309071855,0.19496808117482556,0.002657147789855595,0.2517096701483491,0.006009469649293566,0.7782414967558253,0.7725967287240866,0.03909746216490266,0.006192996868931127,0.0,0.0,0.0,0.0,0.0,0.0,0.13964104407922992,0.43174525272992903,0.428613703190841
304,51.14,1.0,2.61,0.06,8.04,0.24,14.24,19.37,0.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.2844523537434127,1.944425101450296,0.02860392354277109,0.1169572209078219,0.0018036455430933127,0.2556510901967741,0.00772895054623707,0.8071308435218885,0.7890907518592275,0.02948774356607661,0.002910284860653002,0.0,0.0,0.0,0.0,0.0,0.0,0.13805003561408238,0.4358457521446824,0.4261042122412352
305,55.5,0.34,2.53,0.22,5.7,0.12,19.3,14.3,1.67,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.160762124239268,1.9959439091802902,0.009198761938788595,0.10723385231956663,0.006255290413551493,0.17143177033800774,0.0036552357008149787,1.0347039747374422,0.551008405881583,0.11644554423349233,0.0009175697751427435,0.0,0.0,0.0,0.0,0.0,0.0,0.09756272429022798,0.5888554869979723,0.3135817887117997
306,53.99,0.01,3.98,1.5,2.19,0.02,13.55,21.79,2.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.1944692924668994,1.9719287835209278,0.00027477233988191315,0.17132352777132492,0.04331502857049325,0.06689337662856341,0.0006187093597042162,0.7377694251917052,0.8527111985814814,0.149420920893401,0.0018637671149992245,0.0,0.0,0.0,0.0,0.0,0.0,0.04036106311089009,0.44514359765078293,0.5144953392383269
307,49.18,0.11,0.76,0.0,34.86,0.81,13.22,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3984361451773912,1.9632023970145316,0.003303424228003669,0.03575577379799365,0.0,1.163764322989865,0.027386741440907948,0.7867041941059228,0.03549943828124248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859935050004005,0.3961313635378217,0.0178751314617778
308,47.52333333,1.268333333,8.943333333,0.018333333,3.39,0.035,12.2,24.68166667,0.456666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,2.2428814152855887,1.7740326068651564,0.035619123032278564,0.3934686711970463,0.0005410851030790648,0.10583163517925152,0.001106627705358214,0.6789190469056218,0.9871792619508307,0.0330525575744135,0.00023811045334525067,0.0,0.0,0.0,0.0,0.0,0.0,0.059726760380950504,0.3831523075677205,0.5571209320513291
309,47.596,1.276,9.406,0.0,3.31,0.05,12.23,24.91,0.48,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.226128742791024,1.763474254645766,0.03556677237590117,0.41073307809398624,0.0,0.10256230358329561,0.001569088587613674,0.6755050249189714,0.9888700712043155,0.034481881876815314,0.00014179916616323737,0.0,0.0,0.0,0.0,0.0,0.0,0.058045238954321246,0.3823027488303466,0.5596520122153321
310,55.27,8.84,0.12,0.18,2.61,0.03,11.19,17.5,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169937403765005,1.9961127158446121,0.24018339259103041,0.005107788198232634,0.005139697381753954,0.07883103145463315,0.0009176892469790116,0.6024612829528186,0.67717432398109,0.3053044542464276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802942024998504,0.4434862557003816,0.4984843240496334
311,55.52,9.76,0.13,0.02,2.72,0.07,10.56,16.53,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1665851047131603,2.0020439228013696,0.2647701824579033,0.005524888702570853,0.000570195239053658,0.08202649469433491,0.0021379668907611153,0.5676642195755005,0.6386513504807415,0.3334982638553584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06366825778541606,0.44061607169940564,0.4957156705151783
312,55.35,9.24,0.12,0.15,2.48,0.02,10.98,17.45,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1661441746886854,1.9955075490408059,0.2506125608730164,0.005098859364306088,0.004275593973291525,0.0747736422419122,0.0006107233671253889,0.5901216514013935,0.6740591659382199,0.30826583443461614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05584479868365488,0.4407331759332794,0.5034220253830658
313,54.87,8.33,0.12,0.11,2.51,0.02,11.63,18.08,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182286783931366,1.9929443575439652,0.2276147112020069,0.005136857247947977,0.0031588015742251116,0.07624213333984367,0.0006152746194317115,0.6297140556054432,0.7035994267432117,0.2725349679337298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05408948216818188,0.44674651258642173,0.4991640052453965
